feature,importances_mean
num__mileage_num,6746.847974360959
num__cylinders_num,989.837704056157
num__year_num,697.9106063081144
cat__make_chevrolet,453.5345485220273
num__condition,435.924573488944
cat__make_dodge,240.49863387598535
num__fuel,123.34783945522972
cat__make_subaru,63.44786268482217
cat__make_ford,58.37501013630176
num__transmission,54.94590654172539
cat__make_tesla,51.51970631673712
cat__make_hyundai,49.87935174389745
cat__make_land rover,44.49216086336442
cat__make_jaguar,44.15089215972985
cat__make_chrysler,31.159534515823772
cat__make_bmw,23.449155363114688
cat__make_lexus,8.65358080859769
cat__make_nissan,5.40825042051456
cat__make_audi,3.7274641252628955
cat__make_gmc,1.7046566191248531
cat__make_volkswagen,1.3531684048281023
num__title_status,0.28560805868405625
cat__make_ram,0.13511879168877386
cat__make_kia,0.07285676235678692
cat__make_mazda,0.011607744107823236
cat__make_acura,0.0
cat__make_hyundia,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_honda,0.0
cat__make_freightliner,0.0
cat__make_buick,0.0
cat__make_chevy,0.0
cat__make_fiat,0.0
cat__make_cadillac,0.0
cat__make_amc,0.0
cat__make_maserati,0.0
cat__make_lincoln,0.0
cat__make_jeep,0.0
cat__make_international,0.0
cat__make_infiniti,0.0
cat__make_infinity,0.0
cat__make_scion,0.0
cat__make_mercury,0.0
cat__make_mercedez-benz,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_pontiac,0.0
cat__make_mitsubishi,0.0
cat__make_mini,0.0
cat__make_toyota,0.0
cat__make_saturn,0.0
cat__make_saab,0.0
cat__make_suzuki,0.0
cat__make_volvo,0.0
cat__make_utilimaster,0.0
cat__make_vw,0.0
cat__make_mercedes-benz,-0.0026031100805084862
