feature,importances_mean
num__mileage_num,3353.883075892443
cat__make_ram,214.92340425531802
cat__make_jaguar,194.54119571978418
cat__make_chevrolet,178.0216117507861
num__year_num,118.32331489019725
cat__make_chrysler,14.507853559402793
num__transmission,14.081507015864554
cat__make_mercedes benz,2.785002574782902
num__condition,0.5059020304937804
cat__make_buick,0.0
cat__make_fiat,0.0
cat__make_acura,0.0
cat__make_freightliner,0.0
cat__make_ford,0.0
cat__make_chevy,0.0
cat__make_dodge,0.0
cat__make_gmc,0.0
cat__make_cadillac,0.0
cat__make_bmw,0.0
cat__make_audi,0.0
cat__make_mercedes,0.0
cat__make_mercedes-benz,0.0
cat__make_mini,0.0
cat__make_hyandia,0.0
cat__make_hyundai,0.0
cat__make_infiniti,0.0
cat__make_international,0.0
cat__make_honda,0.0
cat__make_jeep,0.0
cat__make_kia,0.0
cat__make_lexus,0.0
cat__make_land rover,0.0
cat__make_lincoln,0.0
cat__make_maserati,0.0
cat__make_mazda,0.0
cat__make_hummer,0.0
cat__make_scion,0.0
cat__make_subaru,0.0
cat__make_suzuki,0.0
cat__make_mercury,0.0
cat__make_mitsubishi,0.0
cat__make_nissan,0.0
cat__make_pontiac,0.0
cat__make_saab,0.0
cat__make_toyota,0.0
cat__make_volkswagen,0.0
cat__make_volvo,0.0
cat__make_tesla,0.0
cat__make_vw,0.0
num__cylinders_num,-2.918637453620067
num__title_status,-5.320638297872392
num__fuel,-31.788231725506286
