feature,importances_mean
num__mileage_num,4879.750039703899
num__cylinders_num,613.3850436588784
cat__make_chevrolet,352.31984592575225
num__year_num,288.90271072231326
num__condition,287.421850221191
num__fuel,170.53398886691008
cat__make_dodge,164.75924244353126
cat__make_ford,81.40169024812994
cat__make_jaguar,72.58949178837152
cat__make_nissan,66.9068958781284
cat__make_subaru,66.72567829237396
cat__make_land rover,44.94521880905781
num__transmission,28.58984740301412
cat__make_hyundai,18.33275557710531
cat__make_chrysler,11.705842637632395
cat__make_bmw,9.363888128551253
cat__make_tesla,9.344370548467577
cat__make_mercedes-benz,8.23507586107262
cat__make_gmc,2.8697682318724675
num__title_status,0.9319403782677455
cat__make_volkswagen,0.2690900263234653
cat__make_lexus,0.26364683761994456
cat__make_ram,0.07828813897876899
cat__make_saab,0.0
cat__make_hummer,0.0
cat__make_freightliner,0.0
cat__make_honda,0.0
cat__make_cadillac,0.0
cat__make_buick,0.0
cat__make_chevy,0.0
cat__make_fiat,0.0
cat__make_acura,0.0
cat__make_amc,0.0
cat__make_international,0.0
cat__make_jeep,0.0
cat__make_kia,0.0
cat__make_infiniti,0.0
cat__make_hyundia,0.0
cat__make_hyandia,0.0
cat__make_suzuki,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_maserati,0.0
cat__make_lincoln,0.0
cat__make_mitsubishi,0.0
cat__make_mercedez-benz,0.0
cat__make_mercury,0.0
cat__make_volvo,0.0
cat__make_pontiac,0.0
cat__make_mini-t,0.0
cat__make_scion,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_mazda,-0.0038982213438430334
cat__make_audi,-0.3280091419672317
