feature,importances_mean
num__mileage_num,5047.972292505524
num__cylinders_num,456.98609943336777
num__condition,245.64986970726363
num__year_num,235.39352565446134
cat__make_dodge,168.7958753734782
num__fuel,162.07220745727926
cat__make_land rover,98.72153346591999
cat__make_chrysler,76.7614996105112
cat__make_nissan,56.63203353444733
cat__make_chevrolet,51.716939357460795
cat__make_subaru,47.28343019712884
cat__make_ford,26.472551007985384
cat__make_jaguar,21.094477570764546
cat__make_hyundai,13.976594031215654
cat__make_lexus,7.954755320209415
cat__make_gmc,3.89700190407475
cat__make_audi,3.3284988901429187
cat__make_bmw,2.151299166770923
cat__make_mercedes-benz,1.3363226051208585
cat__make_tesla,0.6771375695900133
num__transmission,0.3364754496207752
cat__make_freightliner,0.0
cat__make_mercedes,0.0
cat__make_cadillac,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_fiat,0.0
cat__make_saab,0.0
cat__make_infiniti,0.0
cat__make_kia,0.0
cat__make_lincoln,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_hyandia,0.0
cat__make_honda,0.0
cat__make_toyota,0.0
cat__make_ram,0.0
cat__make_maserati,0.0
cat__make_mazda,0.0
cat__make_mitsubishi,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mercedes benz,0.0
cat__make_vw,0.0
cat__make_volvo,0.0
cat__make_scion,0.0
cat__make_suzuki,0.0
num__title_status,-0.09853752468188759
cat__make_buick,-1.13239425028587
cat__make_volkswagen,-2.5331112882511206
cat__make_jeep,-10.97437463186634
