feature,importances_mean
num__mileage_num,6241.364820975336
num__cylinders_num,605.1247766480637
num__year_num,279.31715827343976
num__condition,236.1868855725917
cat__make_chevrolet,193.76800613459432
cat__make_dodge,180.77235708208974
num__fuel,171.62874946814662
cat__make_ford,134.5455628136262
cat__make_subaru,73.44334863093522
cat__make_land rover,48.64890508902031
cat__make_tesla,34.539745338228386
cat__make_audi,21.300113123332494
cat__make_nissan,14.239705545702146
cat__make_jaguar,13.585592324047957
cat__make_lexus,11.509321751174003
cat__make_bmw,10.674401680251503
cat__make_volvo,3.477803451358568
cat__make_gmc,3.1664054984081758
cat__make_hyundai,2.781098683176924
num__title_status,0.5500359889499122
cat__make_infiniti,0.45366489647817615
cat__make_freightliner,0.0
cat__make_buick,0.0
cat__make_acura,0.0
cat__make_saturn,0.0
cat__make_mercedez-benz,0.0
cat__make_honda,0.0
cat__make_hyandia,0.0
cat__make_fiat,0.0
cat__make_cadillac,0.0
cat__make_chevy,0.0
cat__make_hummer,0.0
cat__make_amc,0.0
cat__make_lincoln,0.0
cat__make_maserati,0.0
cat__make_mazda,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_jeep,0.0
cat__make_hyundia,0.0
cat__make_suzuki,0.0
cat__make_saab,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mini,0.0
cat__make_mitsubishi,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_ram,0.0
cat__make_scion,0.0
cat__make_volkswagen,-0.2190980618561298
cat__make_chrysler,-0.6019845079486004
cat__make_mercedes-benz,-2.5765031049455955
num__transmission,-9.482243182384263
