feature,importances_mean
num__mileage_num,3521.4312748741677
num__cylinders_num,466.17655198103
num__condition,348.837998897002
cat__make_ford,174.40728722011377
num__year_num,160.96221664252502
cat__make_dodge,67.38873556023482
cat__make_land rover,64.9594669952758
cat__make_nissan,62.78204978130898
cat__make_subaru,58.23686289349534
num__transmission,46.5788611648401
cat__make_mercedes-benz,46.23408712385103
cat__make_volkswagen,35.22851455312775
cat__make_jeep,20.78562512858675
num__fuel,19.442404445413057
cat__make_jaguar,16.300939880226906
cat__make_bmw,13.213438292912269
cat__make_lexus,11.048332204217468
num__title_status,5.20415701959173
cat__make_volvo,1.4806489400050395
cat__make_hyundai,0.8586699459771353
cat__make_mazda,0.19188824160796686
cat__make_audi,0.016152662357671942
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_lincoln,0.0
cat__make_freightliner,0.0
cat__make_chevy,0.0
cat__make_fiat,0.0
cat__make_cadillac,0.0
cat__make_honda,0.0
cat__make_acura,0.0
cat__make_amc,0.0
cat__make_buick,0.0
cat__make_infiniti,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_saturn,0.0
cat__make_saab,0.0
cat__make_ram,0.0
cat__make_maserati,0.0
cat__make_pontiac,0.0
cat__make_mercedez-benz,0.0
cat__make_mercury,0.0
cat__make_mitsubishi,0.0
cat__make_tesla,0.0
cat__make_suzuki,0.0
cat__make_toyota,0.0
cat__make_scion,0.0
cat__make_vw,0.0
cat__make_gmc,-0.6930604590746953
cat__make_chrysler,-3.1620668214342915
cat__make_chevrolet,-209.54888779362932
