feature,importances_mean
num__mileage_num,4500.864522487362
num__cylinders_num,314.47087420296646
num__year_num,195.49977874859232
num__condition,185.34883642492878
cat__make_chevrolet,183.84022571253354
cat__make_dodge,124.23737510624828
num__fuel,102.09098054588799
cat__make_subaru,98.96249778820592
cat__make_land rover,77.6412217841972
cat__make_nissan,58.4823756509114
cat__make_chrysler,50.318779777553345
cat__make_ford,38.40247371133737
cat__make_jaguar,15.561516204108965
cat__make_hyundai,10.549681634562058
cat__make_jeep,9.467212348010571
cat__make_bmw,4.204037728912863
cat__make_lexus,3.082369148590897
cat__make_gmc,2.661485038781484
cat__make_tesla,1.5703955888867314
cat__make_volkswagen,1.4169550339881425
cat__make_mercedes-benz,0.6701967132863501
cat__make_volvo,0.24653051702507583
cat__make_fiat,0.0
cat__make_cadillac,0.0
cat__make_chevy,0.0
cat__make_suzuki,0.0
cat__make_mercedes,0.0
cat__make_maserati,0.0
cat__make_lincoln,0.0
cat__make_acura,0.0
cat__make_infiniti,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_toyota,0.0
cat__make_saab,0.0
cat__make_pontiac,0.0
cat__make_mitsubishi,0.0
cat__make_kia,0.0
cat__make_honda,0.0
cat__make_mercury,0.0
cat__make_mercedes benz,0.0
cat__make_vw,0.0
cat__make_scion,0.0
cat__make_mazda,-0.07917707346405223
num__title_status,-0.142039317983199
cat__make_ram,-0.22501299049567933
cat__make_audi,-1.4502865082951757
cat__make_buick,-3.092109211463094
num__transmission,-5.260105570593078
