feature,importances_mean
num__mileage_num,5928.681737147317
cat__make_chevrolet,660.582832979839
num__cylinders_num,418.31755826881016
num__year_num,187.17213680473165
cat__make_subaru,147.96256719124364
cat__make_dodge,69.95451453403916
cat__make_nissan,69.55583012462534
cat__make_ford,27.192693348584818
cat__make_lexus,22.719764330435417
num__title_status,14.314024906186933
cat__make_hyundai,0.5670995527094419
cat__make_freightliner,0.0
cat__make_amc,0.0
cat__make_chevy,0.0
cat__make_chrysler,0.0
cat__make_cadillac,0.0
cat__make_bedrock,0.0
cat__make_hummer,0.0
cat__make_honda,0.0
cat__make_fiat,0.0
cat__make_jaguar,0.0
cat__make_hyundia,0.0
cat__make_audi,0.0
cat__make_buick,0.0
cat__make_acura,0.0
cat__make_saturn,0.0
cat__make_scion,0.0
cat__make_mitsubishi,0.0
cat__make_mini,0.0
cat__make_porsche,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_infiniti,0.0
cat__make_mercedez-benz,0.0
cat__make_maserati,0.0
cat__make_mercedes,0.0
cat__make_mercedes benz,0.0
cat__make_mercury,0.0
cat__make_mercedes-benz,0.0
cat__make_land rover,0.0
cat__make_lincoln,0.0
cat__make_toyota,0.0
cat__make_volkswagen,0.0
cat__make_suzuki,0.0
cat__make_tesla,0.0
cat__make_volvo,0.0
cat__make_ram,0.0
cat__make_saab,0.0
cat__make_pontiac,0.0
cat__make_vw,0.0
cat__make_mazda,-0.04537764423071167
num__fuel,-7.655430265047926
cat__make_bmw,-9.528169880951555
num__condition,-27.306850227139968
cat__make_gmc,-28.828352745676465
cat__make_jeep,-35.80898316884013
num__transmission,-39.12860956994937
