feature,importances_mean
num__mileage_num,4955.662493926031
num__cylinders_num,445.01323480381797
num__condition,247.8921898570798
num__year_num,208.02495693356542
cat__make_dodge,138.04204443070665
num__fuel,132.98161735418913
cat__make_chevrolet,106.85838502336006
cat__make_subaru,92.75777396060698
cat__make_land rover,73.79138506770747
cat__make_ford,48.907526907640246
cat__make_bmw,40.198215408370785
num__transmission,34.43070157846883
cat__make_nissan,33.39254315831149
cat__make_hyundai,9.575289991631553
cat__make_jaguar,6.994476650688194
cat__make_audi,5.5756363294993205
cat__make_volkswagen,4.040291690298682
cat__make_lexus,1.6889999669499958
cat__make_tesla,0.7340872601280353
cat__make_suzuki,0.0
cat__make_saab,0.0
cat__make_maserati,0.0
cat__make_mercedes,0.0
cat__make_chevy,0.0
cat__make_amc,0.0
cat__make_acura,0.0
cat__make_fiat,0.0
cat__make_mazda,0.0
cat__make_international,0.0
cat__make_kia,0.0
cat__make_lincoln,0.0
cat__make_infiniti,0.0
cat__make_hummer,0.0
cat__make_freightliner,0.0
cat__make_honda,0.0
cat__make_volvo,0.0
cat__make_toyota,0.0
cat__make_pontiac,0.0
cat__make_scion,0.0
cat__make_ram,0.0
cat__make_mercedes benz,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_vw,0.0
cat__make_buick,-0.03717476592805724
cat__make_cadillac,-0.04620742246952432
cat__make_mercedes-benz,-0.5199390979900727
num__title_status,-1.711695750241006
cat__make_gmc,-9.70667464609528
cat__make_jeep,-13.434305862362134
cat__make_chrysler,-14.678719057178977
