feature,importances_mean
num__mileage_num,5722.9454492060495
num__cylinders_num,1016.1593678209454
num__year_num,552.3927725094321
cat__make_chevrolet,457.05793901883305
num__condition,428.1564488462171
num__fuel,296.0499434011393
cat__make_dodge,114.68436599355769
cat__make_subaru,107.64667505995021
cat__make_ford,101.09500617048093
cat__make_chrysler,95.00332542937076
cat__make_bmw,75.293400493227
num__transmission,45.176875895966894
cat__make_ram,43.39200678776301
cat__make_hyundai,39.321318519451324
cat__make_land rover,28.240712916354234
cat__make_gmc,18.112538409260516
cat__make_tesla,11.01545003371957
cat__make_volvo,5.84345931825037
cat__make_lexus,1.6639864665598907
cat__make_audi,0.8921683827675224
cat__make_nissan,0.48307794427651063
cat__make_volkswagen,0.3599307181260428
num__title_status,0.07607809681189792
cat__make_bedrock,0.0
cat__make_amc,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_saturn,0.0
cat__make_hyundia,0.0
cat__make_hummer,0.0
cat__make_hyandia,0.0
cat__make_freightliner,0.0
cat__make_cadillac,0.0
cat__make_fiat,0.0
cat__make_honda,0.0
cat__make_mercedes benz,0.0
cat__make_maserati,0.0
cat__make_infiniti,0.0
cat__make_infinity,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_jeep,0.0
cat__make_lincoln,0.0
cat__make_suzuki,0.0
cat__make_saab,0.0
cat__make_mercedez-benz,0.0
cat__make_mercury,0.0
cat__make_mercedes,0.0
cat__make_mazda,0.0
cat__make_mitsubishi,0.0
cat__make_mini,0.0
cat__make_toyota,0.0
cat__make_scion,0.0
cat__make_porsche,0.0
cat__make_pontiac,0.0
cat__make_vw,0.0
cat__make_buick,-0.10336605121551656
cat__make_mercedes-benz,-0.5256680780667466
cat__make_jaguar,-122.89786834549554
