feature,importances_mean
num__mileage_num,3837.465000148716
num__cylinders_num,409.23049592168064
num__condition,283.081224200124
num__year_num,250.13162826372746
cat__make_chrysler,122.00001440413158
cat__make_dodge,119.08637033306499
cat__make_nissan,104.23501025341838
cat__make_ford,100.6326887178811
cat__make_subaru,54.43007270121875
cat__make_land rover,42.01904326137738
cat__make_bmw,28.689120412406282
num__fuel,23.18918243305884
cat__make_lexus,17.720994993845398
cat__make_jaguar,8.61903547496936
cat__make_gmc,6.03513183818186
cat__make_jeep,4.475192942003469
cat__make_mazda,2.8529780019167448
cat__make_mercedes-benz,1.9287231852672904
cat__make_hyundai,1.6987320654783162
cat__make_audi,1.4247799117545128
cat__make_volkswagen,0.6542726985012906
num__title_status,0.41827014213113217
cat__make_mercedes benz,0.0
cat__make_chevy,0.0
cat__make_honda,0.0
cat__make_acura,0.0
cat__make_buick,0.0
cat__make_cadillac,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_mercedes,0.0
cat__make_kia,0.0
cat__make_infiniti,0.0
cat__make_maserati,0.0
cat__make_international,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_saturn,0.0
cat__make_saab,0.0
cat__make_lincoln,0.0
cat__make_mercedez-benz,0.0
cat__make_pontiac,0.0
cat__make_ram,0.0
cat__make_mercury,0.0
cat__make_mitsubishi,0.0
cat__make_tesla,0.0
cat__make_toyota,0.0
cat__make_suzuki,0.0
cat__make_scion,0.0
cat__make_volvo,0.0
cat__make_vw,0.0
cat__make_chevrolet,-16.583130646570773
num__transmission,-20.329453834150446
