feature,importances_mean
num__mileage_num,4969.653744885241
num__cylinders_num,258.4124542492219
num__year_num,247.17662457778624
cat__make_chevrolet,210.10909154739323
num__condition,172.0844078254318
cat__make_dodge,141.61961615721884
cat__make_land rover,73.1881399771361
cat__make_chrysler,70.69704595341473
cat__make_nissan,67.79834304747479
num__fuel,59.83121878078018
cat__make_subaru,45.64854481299767
cat__make_ford,28.19402977607401
cat__make_bmw,19.140861001026405
cat__make_jeep,17.048004019927838
cat__make_audi,7.01280252274214
cat__make_jaguar,6.502006126728839
cat__make_lexus,4.970581026378295
cat__make_hyundai,4.67283507368852
num__title_status,3.62486252271774
cat__make_mercedes-benz,3.2534057902332734
cat__make_gmc,2.536594288728702
cat__make_tesla,0.742007569974021
cat__make_cadillac,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_mercedes benz,0.0
cat__make_fiat,0.0
cat__make_buick,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_infiniti,0.0
cat__make_honda,0.0
cat__make_hummer,0.0
cat__make_saab,0.0
cat__make_mercedes,0.0
cat__make_mazda,0.0
cat__make_lincoln,0.0
cat__make_mitsubishi,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mercedez-benz,0.0
cat__make_toyota,0.0
cat__make_ram,0.0
cat__make_scion,0.0
cat__make_suzuki,0.0
cat__make_vw,0.0
cat__make_volkswagen,-0.06432223533038268
cat__make_volvo,-0.1587714361154667
num__transmission,-7.523318327097513
