feature,importances_mean
num__mileage_num,1168.491662325115
num__condition,31.22966656355343
cat__make_dodge,11.42490369165239
cat__make_jeep,8.224005954655286
cat__make_nissan,7.312900714324632
cat__make_toyota,7.312900714322813
cat__make_subaru,5.934213457988017
cat__make_volkswagen,4.112002977330212
cat__make_bmw,4.112002977329894
cat__make_acura,4.112002977326756
cat__make_honda,3.2008977369972853
cat__make_hyundai,3.2008977369972853
cat__make_mitsubishi,3.20089773699724
cat__make_chevy,3.2008977369971037
cat__make_ford,1.8222104806613515
cat__make_lexus,0.9111052403382474
cat__make_mazda,0.9111052403311077
cat__make_mercedes-benz,0.911105240330835
cat__make_ram,0.911105240330835
cat__make_cadillac,0.9111052403306076
cat__make_chevrolet,1.4661054592579602e-10
cat__make_chrysler,2.8194335754960776e-12
cat__make_fiat,2.2282620193436743e-12
cat__make_audi,2.0918378140777348e-12
num__fuel,6.366462912410497e-13
cat__make_saab,2.7284841053187846e-13
cat__make_pontiac,2.2737367544323206e-13
cat__make_land rover,1.8189894035458566e-13
cat__make_infiniti,9.094947017729283e-14
cat__make_mercedes benz,9.094947017729283e-14
cat__make_tesla,0.0
cat__make_mercedes,0.0
cat__make_mercedez-benz,0.0
cat__make_buick,0.0
cat__make_gmc,0.0
cat__make_freightliner,0.0
cat__make_maserati,0.0
cat__make_vw,0.0
cat__make_suzuki,0.0
cat__make_mercury,0.0
cat__make_scion,0.0
cat__make_hummer,0.0
cat__make_international,0.0
cat__make_lincoln,0.0
cat__make_hyandia,0.0
cat__make_volvo,-4.5474735088646414e-14
cat__make_jaguar,-1.3642420526593923e-13
cat__make_saturn,-1.3642420526593923e-13
cat__make_kia,-2.7284841053187846e-13
num__title_status,-6.614883671039752
num__year_num,-6.681924357850358
num__transmission,-9.095285259363436
num__cylinders_num,-60.754595697710286
