feature,importances_mean
num__mileage_num,5303.203082804348
num__cylinders_num,447.6576072095173
num__condition,245.99056018729348
num__year_num,223.82736211977726
cat__make_dodge,196.00350469026995
cat__make_chevrolet,143.8570722967319
num__fuel,125.18423632026148
cat__make_ford,120.47354285000924
cat__make_subaru,96.19042939004903
cat__make_land rover,75.90299336170783
cat__make_nissan,54.80261660181573
num__transmission,25.569380513441093
cat__make_bmw,17.98955992581896
cat__make_audi,16.780079587921044
cat__make_hyundai,11.59478268762614
cat__make_cadillac,3.06836773965465
cat__make_jeep,3.0496898121013603
cat__make_gmc,1.0632833713315903
cat__make_volkswagen,0.43069046085752233
cat__make_tesla,0.231026785713766
cat__make_mercedes-benz,0.14786334058371722
cat__make_maserati,0.0
cat__make_saab,0.0
cat__make_acura,0.0
cat__make_amc,0.0
cat__make_fiat,0.0
cat__make_chevy,0.0
cat__make_suzuki,0.0
cat__make_mazda,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_infiniti,0.0
cat__make_honda,0.0
cat__make_freightliner,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_pontiac,0.0
cat__make_mercedes,0.0
cat__make_lincoln,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_mercedes benz,0.0
cat__make_scion,0.0
cat__make_volvo,-0.0006862811325390794
cat__make_ram,-0.08376556411035381
cat__make_buick,-0.66815155100835
num__title_status,-0.9456327362881893
cat__make_lexus,-14.223475869869253
cat__make_chrysler,-15.83106723033411
cat__make_jaguar,-58.84626960261462
