feature,importances_mean
num__mileage_num,3658.1512038461524
num__cylinders_num,313.9863606973427
num__year_num,275.7853201307529
num__condition,205.0212767779172
cat__make_chevrolet,131.53488025474832
cat__make_dodge,124.2752564695194
cat__make_nissan,66.18806821433664
cat__make_subaru,65.92156176088243
cat__make_chrysler,63.11113697775054
cat__make_land rover,56.75048858712198
cat__make_ford,39.06805550008853
cat__make_jaguar,31.98320029771071
num__fuel,18.746122278817076
cat__make_volkswagen,16.024980485075503
cat__make_jeep,10.934312845535306
cat__make_bmw,7.900614645838869
cat__make_lexus,4.107158242910055
cat__make_audi,1.7302095975207066
cat__make_hyundai,1.5477684214554301
cat__make_mercedes-benz,0.8630923040044763
cat__make_ram,0.8522031071939636
cat__make_tesla,0.14097704511459597
cat__make_buick,0.0
cat__make_acura,0.0
cat__make_saab,0.0
cat__make_mercedes,0.0
cat__make_chevy,0.0
cat__make_cadillac,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_honda,0.0
cat__make_fiat,0.0
cat__make_suzuki,0.0
cat__make_pontiac,0.0
cat__make_lincoln,0.0
cat__make_mazda,0.0
cat__make_infiniti,0.0
cat__make_hummer,0.0
cat__make_mitsubishi,0.0
cat__make_mercedes benz,0.0
cat__make_volvo,0.0
cat__make_toyota,0.0
cat__make_mercury,0.0
cat__make_scion,0.0
cat__make_vw,0.0
num__transmission,-0.05711355305702455
cat__make_gmc,-0.3260154191721085
num__title_status,-1.9330696549156072
