feature,importances_mean
num__mileage_num,4943.817810505498
num__cylinders_num,530.1862198488278
num__year_num,328.5435018183052
num__condition,199.38183135959198
cat__make_ford,156.0909939076736
cat__make_land rover,155.18147749861797
num__fuel,142.035159049455
cat__make_chevrolet,141.0531904317091
cat__make_dodge,130.35974530236007
cat__make_subaru,69.47798296575998
cat__make_chrysler,68.1110272942099
cat__make_hyundai,21.779277004714412
cat__make_nissan,17.929757479630005
cat__make_jaguar,15.813230280035032
cat__make_bmw,10.911593892882866
cat__make_audi,5.771327873803966
cat__make_tesla,5.214366526708363
cat__make_lexus,3.24734416614001
cat__make_volkswagen,3.172832747154325
cat__make_volvo,1.85792975533559
cat__make_ram,0.20021035188819952
cat__make_gmc,0.04887257717491593
cat__make_suzuki,0.0
cat__make_mazda,0.0
cat__make_honda,0.0
cat__make_cadillac,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_mercedes benz,0.0
cat__make_maserati,0.0
cat__make_international,0.0
cat__make_hyundia,0.0
cat__make_infiniti,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_toyota,0.0
cat__make_saab,0.0
cat__make_mitsubishi,0.0
cat__make_mercedes,0.0
cat__make_lincoln,0.0
cat__make_kia,0.0
cat__make_mercury,0.0
cat__make_mini,0.0
cat__make_vw,0.0
cat__make_scion,0.0
cat__make_pontiac,0.0
cat__make_mercedes-benz,-0.009375502179727846
cat__make_buick,-1.6245951065498503
num__transmission,-2.5546916576822243
num__title_status,-23.62024538008641
cat__make_jeep,-36.67040085003737
