feature,importances_mean
num__mileage_num,7717.893189496387
num__cylinders_num,513.6848834109003
num__year_num,417.6363877291061
num__condition,388.5578656908664
cat__make_chevrolet,386.5860434557644
cat__make_dodge,274.7718503775853
cat__make_land rover,133.7355205455473
cat__make_ford,119.84302313385956
num__fuel,114.35735917925486
cat__make_nissan,109.15703734002754
cat__make_subaru,93.47999010772855
num__transmission,55.05648715275779
cat__make_bmw,6.774231212344057
cat__make_hyundai,3.048264193515479
cat__make_tesla,2.408372734900695
cat__make_chrysler,0.5733124638295066
cat__make_volvo,0.4374365146440596
cat__make_amc,0.0
cat__make_gmc,0.0
cat__make_honda,0.0
cat__make_freightliner,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_bedrock,0.0
cat__make_cadillac,0.0
cat__make_buick,0.0
cat__make_suzuki,0.0
cat__make_saturn,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_fiat,0.0
cat__make_hyundia,0.0
cat__make_infinity,0.0
cat__make_infiniti,0.0
cat__make_lincoln,0.0
cat__make_maserati,0.0
cat__make_mazda,0.0
cat__make_mercedes,0.0
cat__make_international,0.0
cat__make_jaguar,0.0
cat__make_jeep,0.0
cat__make_kia,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_mercedes benz,0.0
cat__make_mercedez-benz,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mini,0.0
cat__make_mitsubishi,0.0
cat__make_saab,0.0
cat__make_scion,0.0
cat__make_volkswagen,-0.21235894585520326
cat__make_mercedes-benz,-0.5506575219871138
num__title_status,-0.610968156812487
cat__make_ram,-0.6490198274927934
cat__make_audi,-1.865157187549721
cat__make_lexus,-4.415676923747833
