feature,importances_mean
num__mileage_num,5449.139096254218
num__cylinders_num,613.4330507788505
num__year_num,320.7993358204528
num__condition,314.1332339266572
cat__make_chevrolet,210.60989006524383
num__fuel,143.87544932623592
cat__make_dodge,142.51602334782598
cat__make_ford,100.57795149170902
cat__make_nissan,87.64315554197023
cat__make_subaru,55.47789636828156
cat__make_land rover,49.79455933172194
num__transmission,38.85553102727831
cat__make_hyundai,19.795571304022634
cat__make_tesla,16.597468412674516
cat__make_volkswagen,11.974587337267668
cat__make_jaguar,7.345088395907669
cat__make_chrysler,6.955340655883083
cat__make_lexus,6.287551095711251
num__title_status,5.976608719680871
cat__make_bmw,2.9402122774086363
cat__make_gmc,2.4425528233830844
cat__make_audi,1.1633008571562642
cat__make_volvo,0.02617711731882082
cat__make_hummer,0.0
cat__make_honda,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_acura,0.0
cat__make_buick,0.0
cat__make_cadillac,0.0
cat__make_chevy,0.0
cat__make_amc,0.0
cat__make_kia,0.0
cat__make_lincoln,0.0
cat__make_jeep,0.0
cat__make_infiniti,0.0
cat__make_international,0.0
cat__make_hyundia,0.0
cat__make_hyandia,0.0
cat__make_saab,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_mazda,0.0
cat__make_maserati,0.0
cat__make_mercedez-benz,0.0
cat__make_mini-t,0.0
cat__make_mercury,0.0
cat__make_suzuki,0.0
cat__make_ram,0.0
cat__make_pontiac,0.0
cat__make_mitsubishi,0.0
cat__make_toyota,0.0
cat__make_scion,0.0
cat__make_vw,0.0
cat__make_mercedes-benz,-0.8364812249613351
