feature,importances_mean
num__mileage_num,4113.508719875006
num__cylinders_num,428.5601771676632
num__condition,214.36742665071478
num__year_num,159.87563947877425
cat__make_subaru,53.55127466962349
num__transmission,45.41393789165395
cat__make_chevrolet,0.7054463683326503
cat__make_buick,0.0
cat__make_ford,0.0
cat__make_cadillac,0.0
cat__make_bmw,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_infiniti,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_hyandia,0.0
cat__make_gmc,0.0
cat__make_acura,0.0
cat__make_vw,0.0
cat__make_volvo,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_saab,0.0
cat__make_pontiac,0.0
cat__make_jaguar,0.0
cat__make_hyundai,0.0
cat__make_mazda,0.0
cat__make_kia,0.0
cat__make_land rover,0.0
cat__make_lincoln,0.0
cat__make_mercedes,0.0
cat__make_maserati,0.0
cat__make_mercedes benz,0.0
cat__make_jeep,0.0
cat__make_suzuki,0.0
cat__make_volkswagen,0.0
cat__make_scion,0.0
cat__make_nissan,0.0
cat__make_chevy,-0.07539416859308404
cat__make_audi,-0.07539416859308404
cat__make_dodge,-0.07539416859308404
cat__make_chrysler,-0.07539416859308404
cat__make_toyota,-0.07539416859308404
cat__make_mercedes-benz,-0.07539416859308404
cat__make_tesla,-0.07539416859308404
cat__make_honda,-0.15078833718616808
cat__make_ram,-0.15078833718616808
cat__make_lexus,-0.22618250577925209
num__title_status,-3.3313004950164666
num__fuel,-4.7520730943037055
