feature,importances_mean
num__mileage_num,4734.363414535576
num__cylinders_num,640.4534272679263
num__condition,297.8641815716769
num__year_num,256.10079143929636
cat__make_chevrolet,252.60886955060317
num__fuel,162.44335125357497
cat__make_dodge,139.5547506528506
cat__make_ford,111.59311310794533
cat__make_nissan,83.80101726836419
cat__make_subaru,62.06258253807632
cat__make_jaguar,45.79029995882388
cat__make_land rover,43.1724418765024
num__transmission,41.06331971885379
cat__make_bmw,14.940251099276747
cat__make_hyundai,11.769388289637527
cat__make_mercedes-benz,6.1955560009203055
cat__make_gmc,3.4997899271747883
cat__make_volkswagen,3.1881947110987765
cat__make_lexus,3.0369768870911686
cat__make_tesla,0.7448018277020765
cat__make_volvo,0.009255858738288224
cat__make_cadillac,0.0
cat__make_honda,0.0
cat__make_acura,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_mazda,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_buick,0.0
cat__make_chevy,0.0
cat__make_hummer,0.0
cat__make_amc,0.0
cat__make_bedrock,0.0
cat__make_international,0.0
cat__make_jeep,0.0
cat__make_kia,0.0
cat__make_infiniti,0.0
cat__make_hyundia,0.0
cat__make_hyandia,0.0
cat__make_saab,0.0
cat__make_ram,0.0
cat__make_pontiac,0.0
cat__make_maserati,0.0
cat__make_lincoln,0.0
cat__make_mercedez-benz,0.0
cat__make_mini-t,0.0
cat__make_mercury,0.0
cat__make_suzuki,0.0
cat__make_scion,0.0
cat__make_toyota,0.0
cat__make_mitsubishi,0.0
cat__make_vw,0.0
cat__make_audi,-0.3534653485754461
num__title_status,-1.065396741188033
cat__make_chrysler,-2.4248349057662835
