feature,importances_mean
num__mileage_num,2265.2941408511
num__cylinders_num,567.231196619199
num__condition,399.4757002811236
num__year_num,372.44493871262
num__fuel,357.33613334904555
cat__make_dodge,339.87448303140724
cat__make_subaru,259.37911539737996
cat__make_ford,225.85434567327357
cat__make_land rover,159.25035427366566
cat__make_hyundai,79.93068118789124
cat__make_chevrolet,23.85504351822656
cat__make_mercedes-benz,19.23674984525694
num__transmission,13.809792130807296
cat__make_bmw,5.707226098066303
cat__make_lexus,1.0316384219761177
cat__make_volvo,0.3957472197253537
cat__make_buick,0.10259495454547504
cat__make_ram,0.03733797619054258
cat__make_fiat,0.0
cat__make_honda,0.0
cat__make_chrysler,0.0
cat__make_amc,0.0
cat__make_acura,0.0
num__title_status,0.0
cat__make_bedrock,0.0
cat__make_cadillac,0.0
cat__make_chevy,0.0
cat__make_saturn,0.0
cat__make_hyundia,0.0
cat__make_hummer,0.0
cat__make_hyandia,0.0
cat__make_freightliner,0.0
cat__make_gmc,0.0
cat__make_jaguar,0.0
cat__make_infiniti,0.0
cat__make_mercedes,0.0
cat__make_lincoln,0.0
cat__make_mazda,0.0
cat__make_maserati,0.0
cat__make_mercedez-benz,0.0
cat__make_international,0.0
cat__make_kia,0.0
cat__make_infinity,0.0
cat__make_tesla,0.0
cat__make_mercury,0.0
cat__make_mercedes benz,0.0
cat__make_mini,0.0
cat__make_pontiac,0.0
cat__make_porsche,0.0
cat__make_nissan,0.0
cat__make_mitsubishi,0.0
cat__make_vw,0.0
cat__make_saab,0.0
cat__make_suzuki,0.0
cat__make_scion,0.0
cat__make_toyota,0.0
cat__make_audi,-0.08866512366585085
cat__make_volkswagen,-2.8536165051144735
cat__make_jeep,-6.4993231844254975
