feature,importances_mean
num__mileage_num,4080.732011515685
num__cylinders_num,476.3792643240855
num__year_num,254.65097277874187
num__condition,200.492498078181
cat__make_chevrolet,128.11394058131697
num__fuel,123.39580728468009
cat__make_dodge,90.55545358290874
cat__make_land rover,85.86206028374673
cat__make_subaru,71.59733487291082
cat__make_nissan,65.66100133704359
cat__make_chrysler,45.528071592914515
cat__make_ford,26.96119214922546
cat__make_bmw,20.24268164656446
num__transmission,14.12408127575136
cat__make_lexus,5.337366473225257
cat__make_jeep,4.222285938836558
cat__make_jaguar,2.455218457247247
num__title_status,1.5876834203991166
cat__make_volkswagen,1.4971645602091939
cat__make_hyundai,0.61723464694428
cat__make_volvo,0.21353811004150886
cat__make_mazda,0.022556354426251347
cat__make_tesla,0.01459352660967852
cat__make_acura,0.0
cat__make_cadillac,0.0
cat__make_suzuki,0.0
cat__make_fiat,0.0
cat__make_buick,0.0
cat__make_chevy,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_honda,0.0
cat__make_toyota,0.0
cat__make_mercedes,0.0
cat__make_lincoln,0.0
cat__make_maserati,0.0
cat__make_infiniti,0.0
cat__make_mercedes benz,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_vw,0.0
cat__make_saab,0.0
cat__make_pontiac,0.0
cat__make_ram,0.0
cat__make_scion,0.0
cat__make_mercedes-benz,-0.6714821492894316
cat__make_audi,-1.595417967057574
cat__make_gmc,-2.1924956152238337
