feature,importances_mean
num__mileage_num,4446.419798706615
num__cylinders_num,460.36847658942105
num__year_num,297.4286389339819
num__condition,199.54058793087376
cat__make_chevrolet,171.30415621306165
num__fuel,150.6904095290472
cat__make_dodge,144.99074659724823
cat__make_subaru,105.05886776057295
cat__make_land rover,85.86496007706083
cat__make_ford,53.37471133239492
cat__make_bmw,50.922577624645236
cat__make_nissan,42.895818799410016
cat__make_chrysler,38.078252743159055
num__transmission,34.963027693100365
cat__make_audi,15.10233604133291
cat__make_jeep,9.343381190477704
cat__make_jaguar,4.164111964877884
cat__make_lexus,2.4460949168147637
cat__make_hyundai,1.9346273602713153
cat__make_volkswagen,0.5948041618565639
cat__make_fiat,0.0
cat__make_acura,0.0
cat__make_cadillac,0.0
cat__make_buick,0.0
cat__make_chevy,0.0
cat__make_tesla,0.0
cat__make_lincoln,0.0
cat__make_hummer,0.0
cat__make_kia,0.0
cat__make_mercedes,0.0
cat__make_international,0.0
cat__make_infiniti,0.0
cat__make_honda,0.0
cat__make_vw,0.0
cat__make_saab,0.0
cat__make_maserati,0.0
cat__make_mercedes benz,0.0
cat__make_ram,0.0
cat__make_pontiac,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_suzuki,0.0
cat__make_toyota,0.0
cat__make_scion,0.0
cat__make_mazda,-0.03765564624914077
cat__make_gmc,-0.2631453599333781
cat__make_volvo,-0.3937384642350935
cat__make_mercedes-benz,-0.5307483063901145
num__title_status,-1.9294946881324448
