feature,importances_mean
num__mileage_num,5300.825269395484
num__cylinders_num,642.8989959841708
num__year_num,401.885712142515
num__condition,255.64721505305306
cat__make_dodge,189.9605518091451
cat__make_land rover,133.33446219078897
cat__make_chevrolet,120.80124925925948
num__fuel,107.5701342415567
cat__make_subaru,76.42717652542774
cat__make_chrysler,70.69877226443455
cat__make_nissan,57.53350646638319
cat__make_jaguar,45.4439890501762
cat__make_ford,33.85837500235512
num__transmission,27.789847373925248
cat__make_tesla,19.606730213626633
cat__make_bmw,19.372599999991372
cat__make_lexus,17.06258427951484
cat__make_hyundai,15.523118385967518
cat__make_audi,14.96768772330356
cat__make_mercedes-benz,12.716712065642104
num__title_status,9.356611268612095
cat__make_volkswagen,1.0221970235882964
cat__make_cadillac,0.0
cat__make_suzuki,0.0
cat__make_mercedez-benz,0.0
cat__make_hummer,0.0
cat__make_hyandia,0.0
cat__make_freightliner,0.0
cat__make_fiat,0.0
cat__make_chevy,0.0
cat__make_honda,0.0
cat__make_acura,0.0
cat__make_kia,0.0
cat__make_maserati,0.0
cat__make_lincoln,0.0
cat__make_mazda,0.0
cat__make_infiniti,0.0
cat__make_international,0.0
cat__make_hyundia,0.0
cat__make_volvo,0.0
cat__make_saturn,0.0
cat__make_mercedes,0.0
cat__make_mercedes benz,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mini,0.0
cat__make_mitsubishi,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_saab,0.0
cat__make_scion,0.0
cat__make_gmc,-0.004648809523814634
cat__make_ram,-0.0996886479661498
cat__make_buick,-2.2748196217731675
cat__make_jeep,-60.141731907037546
