feature,importances_mean
num__mileage_num,3717.9364970386114
num__condition,252.77064644486785
num__cylinders_num,250.48968441507753
cat__make_chrysler,177.26345608919513
num__year_num,152.59476257118567
cat__make_ford,104.3438982526845
cat__make_nissan,85.07036412873126
cat__make_dodge,80.60810593980764
cat__make_subaru,64.11804201965637
cat__make_land rover,44.87178673916405
num__fuel,20.967137429722108
cat__make_hyundai,20.348654971043196
cat__make_chevrolet,18.956148967213313
cat__make_bmw,14.434634401367566
cat__make_lexus,7.344548965889317
cat__make_jaguar,7.02433568194183
cat__make_mercedes-benz,1.3291233508482037
cat__make_volkswagen,0.5883870082917383
cat__make_fiat,0.0
cat__make_buick,0.0
cat__make_acura,0.0
cat__make_tesla,0.0
cat__make_mercedes benz,0.0
cat__make_mazda,0.0
cat__make_mercedez-benz,0.0
cat__make_chevy,0.0
cat__make_cadillac,0.0
cat__make_freightliner,0.0
cat__make_honda,0.0
cat__make_maserati,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_lincoln,0.0
cat__make_mercedes,0.0
cat__make_infiniti,0.0
cat__make_hyandia,0.0
cat__make_hummer,0.0
cat__make_vw,0.0
cat__make_saturn,0.0
cat__make_suzuki,0.0
cat__make_scion,0.0
cat__make_pontiac,0.0
cat__make_saab,0.0
cat__make_mercury,0.0
cat__make_mitsubishi,0.0
cat__make_toyota,0.0
cat__make_volvo,-0.24896694807025596
cat__make_ram,-0.41457375008712916
cat__make_audi,-0.8444577603592279
cat__make_gmc,-5.090465846647066
num__transmission,-6.103238595908988
num__title_status,-9.72580947652914
cat__make_jeep,-38.284239006159034
