feature,importances_mean
num__mileage_num,4901.488109421715
num__cylinders_num,290.3681691024745
num__year_num,236.08653090137858
num__condition,193.49801014865358
cat__make_chevrolet,159.77075086829527
cat__make_dodge,133.55844744756467
cat__make_chrysler,99.83705859385195
cat__make_bmw,90.14583538978226
cat__make_land rover,76.4530701649272
cat__make_subaru,75.96122870372218
cat__make_ford,67.04323940736262
cat__make_nissan,66.24748739639863
num__fuel,51.081320756312834
cat__make_jaguar,15.170141639719168
cat__make_audi,7.677341141794568
cat__make_jeep,4.362484437514922
num__title_status,1.9371240319427216
cat__make_mercedes-benz,1.4197913433843041
cat__make_volvo,0.792217140692037
cat__make_tesla,0.31603360600988706
cat__make_gmc,0.20580257389242435
cat__make_mazda,0.007907768361565103
cat__make_cadillac,0.0
cat__make_acura,0.0
cat__make_chevy,0.0
cat__make_saab,0.0
cat__make_fiat,0.0
cat__make_buick,0.0
cat__make_infiniti,0.0
cat__make_mercedes,0.0
cat__make_international,0.0
cat__make_hummer,0.0
cat__make_honda,0.0
cat__make_suzuki,0.0
cat__make_ram,0.0
cat__make_lincoln,0.0
cat__make_mercedes benz,0.0
cat__make_kia,0.0
cat__make_mitsubishi,0.0
cat__make_mercury,0.0
cat__make_mercedez-benz,0.0
cat__make_vw,0.0
cat__make_toyota,0.0
cat__make_pontiac,0.0
cat__make_scion,0.0
cat__make_volkswagen,-0.38986974943722996
cat__make_lexus,-0.942438181095713
cat__make_hyundai,-5.945577632351887
num__transmission,-22.341303723608053
