feature,importances_mean
num__mileage_num,5156.983949795828
num__cylinders_num,387.4488808830352
num__year_num,287.15242289597893
num__condition,258.3763728722902
num__fuel,161.80828821191918
cat__make_dodge,150.93742143162393
cat__make_subaru,89.77702353860309
cat__make_chevrolet,84.7089989742321
cat__make_land rover,79.30684684699645
cat__make_nissan,61.45665606606212
cat__make_tesla,41.17946452507677
cat__make_ford,33.1886244824514
num__transmission,20.107045556055844
cat__make_bmw,11.10592845967185
cat__make_gmc,6.021817303746047
cat__make_lexus,2.7915790216330607
cat__make_jaguar,2.6597153364248696
cat__make_hyundai,2.526613450566674
cat__make_mercedes-benz,2.347201521409488
num__title_status,0.8181466343200554
cat__make_mazda,0.029993296012116845
cat__make_lincoln,0.0
cat__make_chevy,0.0
cat__make_cadillac,0.0
cat__make_acura,0.0
cat__make_amc,0.0
cat__make_fiat,0.0
cat__make_saab,0.0
cat__make_mercedes,0.0
cat__make_honda,0.0
cat__make_kia,0.0
cat__make_international,0.0
cat__make_infiniti,0.0
cat__make_hummer,0.0
cat__make_freightliner,0.0
cat__make_toyota,0.0
cat__make_ram,0.0
cat__make_scion,0.0
cat__make_maserati,0.0
cat__make_mitsubishi,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mercedes benz,0.0
cat__make_vw,0.0
cat__make_volvo,0.0
cat__make_suzuki,0.0
cat__make_volkswagen,-0.1639790431588608
cat__make_buick,-1.1108033985214205
cat__make_chrysler,-3.9794305472184077
cat__make_audi,-6.089673091556369
cat__make_jeep,-10.182641457873387
