feature,importances_mean
num__mileage_num,4477.015315423252
num__cylinders_num,366.6166630817237
num__year_num,262.04539084261637
num__condition,169.8126793258028
cat__make_dodge,132.32984329512846
cat__make_land rover,102.90899759562171
cat__make_ford,73.0937603151032
num__fuel,64.63436084945506
cat__make_subaru,61.51590173329187
cat__make_nissan,36.452915058080954
cat__make_chevrolet,28.13087139689751
cat__make_chrysler,19.574972806251072
num__transmission,18.985058968551403
cat__make_bmw,9.207229826867978
cat__make_lexus,4.660915976928527
cat__make_gmc,2.320971462754824
cat__make_volkswagen,2.1447877273971243
cat__make_hyundai,1.2762649922136007
cat__make_tesla,0.399447568098185
cat__make_buick,0.21452347551939965
cat__make_honda,0.0
cat__make_fiat,0.0
cat__make_acura,0.0
cat__make_saturn,0.0
cat__make_saab,0.0
cat__make_freightliner,0.0
cat__make_hummer,0.0
cat__make_cadillac,0.0
cat__make_amc,0.0
cat__make_chevy,0.0
cat__make_infiniti,0.0
cat__make_mercedez-benz,0.0
cat__make_mercedes benz,0.0
cat__make_maserati,0.0
cat__make_mercedes,0.0
cat__make_international,0.0
cat__make_kia,0.0
cat__make_lincoln,0.0
cat__make_hyundia,0.0
cat__make_suzuki,0.0
cat__make_toyota,0.0
cat__make_ram,0.0
cat__make_scion,0.0
cat__make_pontiac,0.0
cat__make_mercury,0.0
cat__make_mini,0.0
cat__make_mitsubishi,0.0
cat__make_volvo,0.0
cat__make_vw,0.0
cat__make_mazda,-0.06728083948228232
cat__make_mercedes-benz,-0.09048567443078355
num__title_status,-0.9130104138264414
cat__make_audi,-1.3116615075318805
cat__make_jeep,-15.56959563000105
cat__make_jaguar,-81.32888256527667
