feature,importances_mean
num__mileage_num,7962.59289515611
num__cylinders_num,493.1431318270564
num__year_num,439.8067089405583
num__condition,380.33773339833493
cat__make_chevrolet,182.8983433345038
cat__make_nissan,176.45925533448903
cat__make_subaru,135.91460144466245
cat__make_dodge,128.6294112359398
num__fuel,123.61797660268898
cat__make_land rover,93.43271032227668
cat__make_ford,82.71725623415723
cat__make_chrysler,44.21756956282034
num__title_status,13.236511077509295
cat__make_tesla,12.965387698449376
cat__make_hyundai,10.478893790632856
num__transmission,8.298207591122036
cat__make_lexus,6.4812330758635195
cat__make_volkswagen,0.8118992330208584
cat__make_ram,0.03806042503297249
cat__make_volvo,0.02846428161651602
cat__make_acura,0.0
cat__make_amc,0.0
cat__make_gmc,0.0
cat__make_cadillac,0.0
cat__make_buick,0.0
cat__make_bedrock,0.0
cat__make_mercedez-benz,0.0
cat__make_mercedes-benz,0.0
cat__make_honda,0.0
cat__make_hyandia,0.0
cat__make_fiat,0.0
cat__make_freightliner,0.0
cat__make_chevy,0.0
cat__make_hummer,0.0
cat__make_kia,0.0
cat__make_lincoln,0.0
cat__make_infinity,0.0
cat__make_hyundia,0.0
cat__make_international,0.0
cat__make_jaguar,0.0
cat__make_jeep,0.0
cat__make_infiniti,0.0
cat__make_saturn,0.0
cat__make_saab,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes,0.0
cat__make_mazda,0.0
cat__make_maserati,0.0
cat__make_mini,0.0
cat__make_mercury,0.0
cat__make_suzuki,0.0
cat__make_scion,0.0
cat__make_pontiac,0.0
cat__make_mitsubishi,0.0
cat__make_toyota,0.0
cat__make_vw,0.0
cat__make_audi,-0.03298068839167172
cat__make_bmw,-20.696632373989996
