feature,importances_mean
num__mileage_num,2051.7623129647286
cat__make_chrysler,55.842618101368586
num__fuel,33.765096604952575
cat__make_audi,0.0
cat__make_amc,0.0
num__transmission,0.0
cat__make_buick,0.0
cat__make_cadillac,0.0
cat__make_bmw,0.0
cat__make_acura,0.0
cat__make_hyundai,0.0
cat__make_hyandia,0.0
cat__make_honda,0.0
cat__make_hummer,0.0
cat__make_fiat,0.0
cat__make_chevy,0.0
cat__make_gmc,0.0
cat__make_freightliner,0.0
cat__make_hyundia,0.0
cat__make_land rover,0.0
cat__make_kia,0.0
cat__make_jeep,0.0
cat__make_jaguar,0.0
cat__make_international,0.0
cat__make_infinity,0.0
cat__make_infiniti,0.0
cat__make_mini,0.0
cat__make_mitsubishi,0.0
cat__make_nissan,0.0
cat__make_pontiac,0.0
cat__make_porsche,0.0
cat__make_ram,0.0
cat__make_saab,0.0
cat__make_lexus,0.0
cat__make_lincoln,0.0
cat__make_maserati,0.0
cat__make_mazda,0.0
cat__make_mercedes,0.0
cat__make_mercedes benz,0.0
cat__make_mercedes-benz,0.0
cat__make_mercedez-benz,0.0
cat__make_mercury,0.0
cat__make_scion,0.0
cat__make_suzuki,0.0
cat__make_tesla,0.0
cat__make_toyota,0.0
cat__make_volvo,0.0
cat__make_volkswagen,0.0
cat__make_vw,0.0
cat__make_saturn,0.0
cat__make_dodge,-0.1424982081513008
num__title_status,-0.21374731222686022
cat__make_subaru,-0.21374731222695117
cat__make_ford,-0.49874372852891613
cat__make_chevrolet,-19.066522258862733
num__condition,-102.28790185357533
num__year_num,-120.1938970120782
num__cylinders_num,-203.8100950550294
